match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,0.1,Seattle Orcas,MI New York,Q de Kock,Nauman Anwar,TA Boult,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,0.2,Seattle Orcas,MI New York,Q de Kock,Nauman Anwar,TA Boult,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,0.3,Seattle Orcas,MI New York,Nauman Anwar,Q de Kock,TA Boult,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,0.4,Seattle Orcas,MI New York,Nauman Anwar,Q de Kock,TA Boult,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,0.5,Seattle Orcas,MI New York,Nauman Anwar,Q de Kock,TA Boult,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,1,Seattle Orcas,MI New York,Nauman Anwar,Q de Kock,TA Boult,0,0,0,0,0,0,0,caught,Nauman Anwar
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,1.1,Seattle Orcas,MI New York,Q de Kock,Aaron Jones,Ehsan Adil,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,1.2,Seattle Orcas,MI New York,Aaron Jones,Q de Kock,Ehsan Adil,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,1.3,Seattle Orcas,MI New York,Aaron Jones,Q de Kock,Ehsan Adil,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,1.4,Seattle Orcas,MI New York,Q de Kock,Aaron Jones,Ehsan Adil,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,1.5,Seattle Orcas,MI New York,Q de Kock,Aaron Jones,Ehsan Adil,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,2,Seattle Orcas,MI New York,Q de Kock,Aaron Jones,Ehsan Adil,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,2.1,Seattle Orcas,MI New York,Aaron Jones,Q de Kock,TA Boult,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,2.2,Seattle Orcas,MI New York,Q de Kock,Aaron Jones,TA Boult,2,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,2.3,Seattle Orcas,MI New York,Q de Kock,Aaron Jones,TA Boult,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,2.4,Seattle Orcas,MI New York,Q de Kock,Aaron Jones,TA Boult,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,2.5,Seattle Orcas,MI New York,Aaron Jones,Q de Kock,TA Boult,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,3,Seattle Orcas,MI New York,Q de Kock,Aaron Jones,TA Boult,0,0,0,0,0,0,0,caught,Q de Kock
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,3.1,Seattle Orcas,MI New York,Aaron Jones,Shubham Ranjane,Ehsan Adil,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,3.2,Seattle Orcas,MI New York,Aaron Jones,Shubham Ranjane,Ehsan Adil,4,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,3.3,Seattle Orcas,MI New York,Aaron Jones,Shubham Ranjane,Ehsan Adil,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,3.4,Seattle Orcas,MI New York,Aaron Jones,Shubham Ranjane,Ehsan Adil,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,3.5,Seattle Orcas,MI New York,Aaron Jones,Shubham Ranjane,Ehsan Adil,0,1,1,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,3.5,Seattle Orcas,MI New York,Aaron Jones,Shubham Ranjane,Ehsan Adil,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,4,Seattle Orcas,MI New York,Shubham Ranjane,Aaron Jones,Ehsan Adil,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,4.1,Seattle Orcas,MI New York,Aaron Jones,Shubham Ranjane,A Nortje,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,4.2,Seattle Orcas,MI New York,Aaron Jones,Shubham Ranjane,A Nortje,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,4.3,Seattle Orcas,MI New York,Aaron Jones,Shubham Ranjane,A Nortje,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,4.4,Seattle Orcas,MI New York,Aaron Jones,Shubham Ranjane,A Nortje,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,4.5,Seattle Orcas,MI New York,Aaron Jones,Shubham Ranjane,A Nortje,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,5,Seattle Orcas,MI New York,Aaron Jones,Shubham Ranjane,A Nortje,4,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,5.1,Seattle Orcas,MI New York,Shubham Ranjane,Aaron Jones,Rashid Khan,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,5.2,Seattle Orcas,MI New York,Shubham Ranjane,Aaron Jones,Rashid Khan,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,5.3,Seattle Orcas,MI New York,Shubham Ranjane,Aaron Jones,Rashid Khan,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,5.4,Seattle Orcas,MI New York,Aaron Jones,Shubham Ranjane,Rashid Khan,0,0,0,0,0,0,0,lbw,Aaron Jones
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,5.5,Seattle Orcas,MI New York,H Klaasen,Shubham Ranjane,Rashid Khan,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,6,Seattle Orcas,MI New York,Shubham Ranjane,H Klaasen,Rashid Khan,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,6.1,Seattle Orcas,MI New York,Shubham Ranjane,H Klaasen,A Nortje,0,1,1,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,6.1,Seattle Orcas,MI New York,Shubham Ranjane,H Klaasen,A Nortje,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,6.2,Seattle Orcas,MI New York,Shubham Ranjane,H Klaasen,A Nortje,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,6.3,Seattle Orcas,MI New York,H Klaasen,Shubham Ranjane,A Nortje,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,6.4,Seattle Orcas,MI New York,Shubham Ranjane,H Klaasen,A Nortje,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,6.5,Seattle Orcas,MI New York,H Klaasen,Shubham Ranjane,A Nortje,0,1,1,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,6.5,Seattle Orcas,MI New York,H Klaasen,Shubham Ranjane,A Nortje,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,7,Seattle Orcas,MI New York,Shubham Ranjane,H Klaasen,A Nortje,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,7.1,Seattle Orcas,MI New York,Shubham Ranjane,H Klaasen,Rashid Khan,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,7.2,Seattle Orcas,MI New York,H Klaasen,Shubham Ranjane,Rashid Khan,2,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,7.3,Seattle Orcas,MI New York,H Klaasen,Shubham Ranjane,Rashid Khan,0,0,0,0,0,0,0,caught,H Klaasen
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,7.4,Seattle Orcas,MI New York,Imad Wasim,Shubham Ranjane,Rashid Khan,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,7.5,Seattle Orcas,MI New York,Imad Wasim,Shubham Ranjane,Rashid Khan,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,8,Seattle Orcas,MI New York,Shubham Ranjane,Imad Wasim,Rashid Khan,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,8.1,Seattle Orcas,MI New York,Imad Wasim,Shubham Ranjane,Ehsan Adil,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,8.2,Seattle Orcas,MI New York,Imad Wasim,Shubham Ranjane,Ehsan Adil,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,8.3,Seattle Orcas,MI New York,Imad Wasim,Shubham Ranjane,Ehsan Adil,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,8.4,Seattle Orcas,MI New York,Shubham Ranjane,Imad Wasim,Ehsan Adil,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,8.5,Seattle Orcas,MI New York,Shubham Ranjane,Imad Wasim,Ehsan Adil,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,9,Seattle Orcas,MI New York,Shubham Ranjane,Imad Wasim,Ehsan Adil,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,9.1,Seattle Orcas,MI New York,Shubham Ranjane,Imad Wasim,SR Taylor,6,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,9.2,Seattle Orcas,MI New York,Shubham Ranjane,Imad Wasim,SR Taylor,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,9.3,Seattle Orcas,MI New York,Shubham Ranjane,Imad Wasim,SR Taylor,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,9.4,Seattle Orcas,MI New York,Imad Wasim,Shubham Ranjane,SR Taylor,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,9.5,Seattle Orcas,MI New York,Shubham Ranjane,Imad Wasim,SR Taylor,4,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,10,Seattle Orcas,MI New York,Shubham Ranjane,Imad Wasim,SR Taylor,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,10.1,Seattle Orcas,MI New York,Shubham Ranjane,Imad Wasim,Rashid Khan,4,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,10.2,Seattle Orcas,MI New York,Shubham Ranjane,Imad Wasim,Rashid Khan,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,10.3,Seattle Orcas,MI New York,Shubham Ranjane,Imad Wasim,Rashid Khan,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,10.4,Seattle Orcas,MI New York,Imad Wasim,Shubham Ranjane,Rashid Khan,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,10.5,Seattle Orcas,MI New York,Imad Wasim,Shubham Ranjane,Rashid Khan,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,11,Seattle Orcas,MI New York,Imad Wasim,Shubham Ranjane,Rashid Khan,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,11.1,Seattle Orcas,MI New York,Shubham Ranjane,Imad Wasim,KA Pollard,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,11.2,Seattle Orcas,MI New York,Imad Wasim,Shubham Ranjane,KA Pollard,0,0,0,0,0,0,0,caught,Imad Wasim
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,11.3,Seattle Orcas,MI New York,MG Bracewell,Shubham Ranjane,KA Pollard,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,11.4,Seattle Orcas,MI New York,MG Bracewell,Shubham Ranjane,KA Pollard,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,11.5,Seattle Orcas,MI New York,MG Bracewell,Shubham Ranjane,KA Pollard,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,12,Seattle Orcas,MI New York,Shubham Ranjane,MG Bracewell,KA Pollard,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,12.1,Seattle Orcas,MI New York,MG Bracewell,Shubham Ranjane,Ehsan Adil,4,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,12.2,Seattle Orcas,MI New York,MG Bracewell,Shubham Ranjane,Ehsan Adil,0,0,0,0,0,0,0,caught,MG Bracewell
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,12.3,Seattle Orcas,MI New York,Harmeet Singh,Shubham Ranjane,Ehsan Adil,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,12.4,Seattle Orcas,MI New York,Harmeet Singh,Shubham Ranjane,Ehsan Adil,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,12.5,Seattle Orcas,MI New York,Shubham Ranjane,Harmeet Singh,Ehsan Adil,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,13,Seattle Orcas,MI New York,Harmeet Singh,Shubham Ranjane,Ehsan Adil,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,13.1,Seattle Orcas,MI New York,Shubham Ranjane,Harmeet Singh,KA Pollard,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,13.2,Seattle Orcas,MI New York,Harmeet Singh,Shubham Ranjane,KA Pollard,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,13.3,Seattle Orcas,MI New York,Shubham Ranjane,Harmeet Singh,KA Pollard,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,13.4,Seattle Orcas,MI New York,Harmeet Singh,Shubham Ranjane,KA Pollard,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,13.5,Seattle Orcas,MI New York,Harmeet Singh,Shubham Ranjane,KA Pollard,4,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,14,Seattle Orcas,MI New York,Harmeet Singh,Shubham Ranjane,KA Pollard,2,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,14.1,Seattle Orcas,MI New York,Shubham Ranjane,Harmeet Singh,A Nortje,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,14.2,Seattle Orcas,MI New York,Harmeet Singh,Shubham Ranjane,A Nortje,0,1,1,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,14.2,Seattle Orcas,MI New York,Harmeet Singh,Shubham Ranjane,A Nortje,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,14.3,Seattle Orcas,MI New York,Shubham Ranjane,Harmeet Singh,A Nortje,0,1,0,0,0,1,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,14.4,Seattle Orcas,MI New York,Harmeet Singh,Shubham Ranjane,A Nortje,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,14.5,Seattle Orcas,MI New York,Harmeet Singh,Shubham Ranjane,A Nortje,4,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,15,Seattle Orcas,MI New York,Harmeet Singh,Shubham Ranjane,A Nortje,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,15.1,Seattle Orcas,MI New York,Shubham Ranjane,Harmeet Singh,Rashid Khan,6,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,15.2,Seattle Orcas,MI New York,Shubham Ranjane,Harmeet Singh,Rashid Khan,0,0,0,0,0,0,0,caught,Shubham Ranjane
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,15.3,Seattle Orcas,MI New York,CJ Gannon,Harmeet Singh,Rashid Khan,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,15.4,Seattle Orcas,MI New York,CJ Gannon,Harmeet Singh,Rashid Khan,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,15.5,Seattle Orcas,MI New York,CJ Gannon,Harmeet Singh,Rashid Khan,3,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,16,Seattle Orcas,MI New York,Harmeet Singh,CJ Gannon,Rashid Khan,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,16.1,Seattle Orcas,MI New York,Harmeet Singh,CJ Gannon,TA Boult,6,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,16.2,Seattle Orcas,MI New York,Harmeet Singh,CJ Gannon,TA Boult,0,0,0,0,0,0,0,caught,Harmeet Singh
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,16.3,Seattle Orcas,MI New York,N Burger,CJ Gannon,TA Boult,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,16.4,Seattle Orcas,MI New York,CJ Gannon,N Burger,TA Boult,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,16.5,Seattle Orcas,MI New York,CJ Gannon,N Burger,TA Boult,4,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,17,Seattle Orcas,MI New York,CJ Gannon,N Burger,TA Boult,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,17.1,Seattle Orcas,MI New York,N Burger,CJ Gannon,A Nortje,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,17.2,Seattle Orcas,MI New York,CJ Gannon,N Burger,A Nortje,0,0,0,0,0,0,0,caught,CJ Gannon
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,17.3,Seattle Orcas,MI New York,Zaman Khan,N Burger,A Nortje,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,17.4,Seattle Orcas,MI New York,N Burger,Zaman Khan,A Nortje,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,17.5,Seattle Orcas,MI New York,N Burger,Zaman Khan,A Nortje,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,18,Seattle Orcas,MI New York,N Burger,Zaman Khan,A Nortje,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,18.1,Seattle Orcas,MI New York,Zaman Khan,N Burger,TA Boult,4,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,18.2,Seattle Orcas,MI New York,Zaman Khan,N Burger,TA Boult,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,18.3,Seattle Orcas,MI New York,N Burger,Zaman Khan,TA Boult,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,18.4,Seattle Orcas,MI New York,N Burger,Zaman Khan,TA Boult,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,18.5,Seattle Orcas,MI New York,Zaman Khan,N Burger,TA Boult,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,19,Seattle Orcas,MI New York,N Burger,Zaman Khan,TA Boult,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",1,19.1,Seattle Orcas,MI New York,N Burger,Zaman Khan,KA Pollard,0,0,0,0,0,0,0,caught,N Burger
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,0.1,MI New York,Seattle Orcas,R Clinton,MD Patel,Imad Wasim,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,0.2,MI New York,Seattle Orcas,MD Patel,R Clinton,Imad Wasim,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,0.3,MI New York,Seattle Orcas,MD Patel,R Clinton,Imad Wasim,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,0.4,MI New York,Seattle Orcas,R Clinton,MD Patel,Imad Wasim,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,0.5,MI New York,Seattle Orcas,MD Patel,R Clinton,Imad Wasim,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,1,MI New York,Seattle Orcas,MD Patel,R Clinton,Imad Wasim,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,1.1,MI New York,Seattle Orcas,MD Patel,R Clinton,N Burger,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,1.2,MI New York,Seattle Orcas,MD Patel,R Clinton,N Burger,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,1.3,MI New York,Seattle Orcas,MD Patel,R Clinton,N Burger,4,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,1.4,MI New York,Seattle Orcas,MD Patel,R Clinton,N Burger,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,1.5,MI New York,Seattle Orcas,MD Patel,R Clinton,N Burger,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,2,MI New York,Seattle Orcas,MD Patel,R Clinton,N Burger,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,2.1,MI New York,Seattle Orcas,R Clinton,MD Patel,CJ Gannon,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,2.2,MI New York,Seattle Orcas,R Clinton,MD Patel,CJ Gannon,4,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,2.3,MI New York,Seattle Orcas,R Clinton,MD Patel,CJ Gannon,0,0,0,0,0,0,0,caught,R Clinton
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,2.4,MI New York,Seattle Orcas,N Pooran,MD Patel,CJ Gannon,0,1,1,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,2.4,MI New York,Seattle Orcas,N Pooran,MD Patel,CJ Gannon,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,2.5,MI New York,Seattle Orcas,MD Patel,N Pooran,CJ Gannon,2,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,3,MI New York,Seattle Orcas,MD Patel,N Pooran,CJ Gannon,0,0,0,0,0,0,0,caught,MD Patel
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,3.1,MI New York,Seattle Orcas,N Pooran,Shayan Jahangir,N Burger,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,3.2,MI New York,Seattle Orcas,N Pooran,Shayan Jahangir,N Burger,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,3.3,MI New York,Seattle Orcas,Shayan Jahangir,N Pooran,N Burger,0,1,0,0,0,1,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,3.4,MI New York,Seattle Orcas,N Pooran,Shayan Jahangir,N Burger,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,3.5,MI New York,Seattle Orcas,N Pooran,Shayan Jahangir,N Burger,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,4,MI New York,Seattle Orcas,Shayan Jahangir,N Pooran,N Burger,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,4.1,MI New York,Seattle Orcas,N Pooran,Shayan Jahangir,CJ Gannon,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,4.2,MI New York,Seattle Orcas,N Pooran,Shayan Jahangir,CJ Gannon,6,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,4.3,MI New York,Seattle Orcas,N Pooran,Shayan Jahangir,CJ Gannon,6,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,4.4,MI New York,Seattle Orcas,N Pooran,Shayan Jahangir,CJ Gannon,2,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,4.5,MI New York,Seattle Orcas,N Pooran,Shayan Jahangir,CJ Gannon,4,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,5,MI New York,Seattle Orcas,N Pooran,Shayan Jahangir,CJ Gannon,4,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,5.1,MI New York,Seattle Orcas,Shayan Jahangir,N Pooran,N Burger,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,5.2,MI New York,Seattle Orcas,N Pooran,Shayan Jahangir,N Burger,0,1,1,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,5.2,MI New York,Seattle Orcas,N Pooran,Shayan Jahangir,N Burger,0,1,1,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,5.2,MI New York,Seattle Orcas,N Pooran,Shayan Jahangir,N Burger,0,1,1,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,5.2,MI New York,Seattle Orcas,N Pooran,Shayan Jahangir,N Burger,4,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,5.3,MI New York,Seattle Orcas,N Pooran,Shayan Jahangir,N Burger,1,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,5.4,MI New York,Seattle Orcas,Shayan Jahangir,N Pooran,N Burger,0,0,0,0,0,0,0,,
1432726,2024,05-07-2024,"Church Street Park, Morrisville",2,5.5,MI New York,Seattle Orcas,Shayan Jahangir,N Pooran,N Burger,1,0,0,0,0,0,0,,
